# Absorption coefficient of pure water compiled from the
# following papers:
# Ultraviolet (250--550 nm) absorption spectrum of pure water
# John D. Mason, Michael T. Cone, and Edward S. Fry
# R. M. Pope and E. S. Fry, "Absorption spectrum (380-700nm) of pure
# water. II. Integrating cavity measurements," Appl. Opt., 36,8710--8723,
# (1997)
# D. J. Segelstein, "The complex refractive index of water," University of
# Missouri-Kansas City, (1981).
#
# Column 1: wavelength [nm]
# Column 2: absorption coefficient [cm^-1]
1.62983e+04	3.28074e+03
1.65252e+04	3.25398e+03
1.67552e+04	3.21974e+03
1.69884e+04	3.17632e+03
1.72249e+04	3.13923e+03
1.74647e+04	3.08809e+03
1.77078e+04	3.03305e+03
1.79543e+04	2.98364e+03
1.82043e+04	2.92962e+03
1.84577e+04	2.87515e+03
1.87146e+04	2.81000e+03
1.89752e+04	2.75136e+03
1.92393e+04	2.67208e+03
1.95071e+04	2.60408e+03
1.97787e+04	2.54374e+03
2.00540e+04	2.46103e+03
2.03332e+04	2.40654e+03
2.06162e+04	2.35326e+03
2.09032e+04	2.30116e+03
2.11942e+04	2.25167e+03
2.14893e+04	2.20386e+03
2.17884e+04	2.15706e+03
2.20917e+04	2.11125e+03
2.23993e+04	2.06642e+03
2.27111e+04	2.02254e+03
2.30272e+04	1.97894e+03
2.33478e+04	1.92520e+03
2.36728e+04	1.87292e+03
2.40023e+04	1.82216e+03
2.43365e+04	1.77507e+03
2.46752e+04	1.72920e+03
2.50187e+04	1.68438e+03
2.53670e+04	1.63846e+03
2.57202e+04	1.59379e+03
2.60782e+04	1.55007e+03
2.64412e+04	1.50656e+03
2.68093e+04	1.46428e+03
2.71825e+04	1.42382e+03
2.75609e+04	1.38498e+03
2.79446e+04	1.34721e+03
2.83336e+04	1.31034e+03
2.87280e+04	1.27446e+03
2.91279e+04	1.24144e+03
2.95334e+04	1.21211e+03
2.99445e+04	1.18348e+03
3.03614e+04	1.16181e+03
3.07840e+04	1.14130e+03
3.12126e+04	1.12435e+03
3.16471e+04	1.11010e+03
3.20876e+04	1.09695e+03
3.25343e+04	1.08717e+03
3.29872e+04	1.07747e+03
3.34464e+04	1.06878e+03
3.39120e+04	1.06027e+03
3.43841e+04	1.05434e+03
3.48627e+04	1.04873e+03
3.53481e+04	1.04640e+03
3.58401e+04	1.04523e+03
3.63391e+04	1.04405e+03
3.68449e+04	1.04287e+03
3.73578e+04	1.04686e+03
3.78779e+04	1.05276e+03
3.84052e+04	1.06022e+03
3.89398e+04	1.06830e+03
3.94819e+04	1.07525e+03
4.00315e+04	1.08230e+03
4.05887e+04	1.09166e+03
